ID,Hclass
28563,2
7060,2
30167,2
27962,2
36757,2
11654,2
37602,2
2539,2
29659,2
19495,2
298,2
23957,2
16479,2
32485,2
46109,2
2838,2
33180,2
9577,2
31760,2
14146,2
27185,2
4424,2
21070,2
28538,2
48396,2
6163,2
33619,2
38431,2
14099,2
3468,2
40216,2
1428,2
3104,2
16125,2
15072,2
26914,2
40180,2
30837,2
18498,2
27075,2
43327,2
35521,2
41230,2
27786,2
44478,2
896,2
48415,2
33830,2
5126,2
4264,2
41904,2
1033,2
5224,2
31004,2
9831,2
2193,2
11068,2
14607,2
35902,2
38196,2
30687,2
36453,2
48679,2
44588,2
22817,2
6767,2
40860,2
27970,2
35094,2
11959,2
45807,2
10380,2
46811,2
38926,2
5767,2
25572,2
39417,2
497,2
38657,2
8958,2
15238,2
39333,2
43089,2
6015,2
19842,2
47498,2
3013,2
21578,2
14597,2
33190,2
12994,2
19305,2
18375,2
21912,2
32223,2
33134,2
42845,2
34694,2
39735,2
4506,2
22081,2
33126,2
11785,2
1041,2
4475,2
6178,2
43185,2
45747,2
1763,2
44533,2
30010,2
45038,2
42699,2
19774,2
6466,2
38143,2
5018,2
45777,2
38362,2
38653,2
27774,2
20936,2
35520,2
2244,2
17672,2
13869,2
25852,2
22986,2
32413,2
19300,2
28964,2
39747,2
10657,2
36599,2
18025,2
4298,2
38162,2
25294,2
47962,2
11757,2
5439,2
43633,2
19676,2
9145,2
22448,2
40890,2
17272,2
18289,2
25602,2
10355,2
7791,2
48119,2
13227,2
38033,2
45958,2
2482,2
9646,2
25585,2
29660,2
40559,2
13763,2
42358,2
8249,2
46401,2
12557,2
6603,2
4607,2
31003,2
25276,2
13826,2
15143,2
37352,2
25356,2
22776,2
45985,2
46316,2
40198,2
11542,2
400,2
23432,2
32663,2
18632,2
2409,2
29344,2
37995,2
2500,2
25818,2
116,2
34397,2
3106,2
29663,2
5312,2
5246,2
30176,2
32526,2
11680,2
8993,2
33281,2
30078,2
939,2
17593,2
7897,2
17561,2
27242,2
2786,2
34899,2
683,2
16896,2
8924,2
18765,2
33235,2
12489,2
35061,2
26167,2
8167,2
26029,2
9256,2
27477,2
14273,2
4807,2
16710,2
20115,2
9598,2
37505,2
30512,2
21276,2
21508,2
31814,2
22588,2
47255,2
41316,2
18771,2
20073,2
31985,2
6432,2
7774,2
47678,2
37452,2
18122,2
48356,2
44329,2
29016,2
18015,2
36516,2
25547,2
37245,2
7797,2
13837,2
21064,2
14754,2
47900,2
20033,2
47223,2
44112,2
20894,2
9846,2
8378,2
38551,2
47943,2
962,2
5113,2
16680,2
10079,2
47072,2
39826,2
44998,2
31067,2
38836,2
28978,2
2221,2
28355,2
456,2
19324,2
28757,2
24490,2
6546,2
17382,2
10386,2
31246,2
28165,2
26089,2
2294,2
32047,2
19872,2
36872,2
31279,2
35561,2
29590,2
33529,2
7998,2
21967,2
40506,2
7712,2
35116,2
27773,2
8709,2
41812,2
16202,2
24379,2
12788,2
546,2
3489,2
3528,2
6637,2
6817,2
8210,2
4163,2
14144,2
22062,2
9890,2
2513,2
26751,2
34156,2
22750,2
9765,2
41873,2
563,2
40591,2
5568,2
29212,2
32493,2
18678,2
9000,2
22674,2
35445,2
27439,2
18790,2
43094,2
22398,2
34640,2
12554,2
16749,2
30022,2
31623,2
24630,2
36801,2
19243,2
17313,2
21818,2
38940,2
21547,2
12862,2
40,2
39250,2
13466,2
30364,2
29251,2
3647,2
5124,2
37707,2
47279,2
29995,2
6508,2
40145,2
36350,2
29316,2
33282,2
2483,2
29971,2
10006,2
8306,2
25193,2
25403,2
17769,2
23545,2
36906,2
43902,2
15599,2
38094,2
47053,2
16053,2
46750,2
40623,2
28010,2
29682,2
46247,2
29712,2
40629,2
19869,2
24643,2
37564,2
36123,2
28566,2
8049,2
24250,2
31605,2
21185,2
24269,2
32063,2
29770,2
46599,2
12191,2
46427,2
36813,2
5651,2
26074,2
21514,2
32946,2
28065,2
282,2
36823,2
31424,2
47783,2
13536,2
18774,2
34988,2
3376,2
5974,2
24050,2
24391,2
13483,2
20861,2
40181,2
8558,2
5186,2
16860,2
16493,2
34431,2
5046,2
33104,2
48464,2
26348,2
19664,2
20881,2
38642,2
33449,2
4401,2
45993,2
5546,2
7020,2
24657,2
5738,2
34775,2
47975,2
15241,2
6072,2
48591,2
30734,2
10910,2
7910,2
22055,2
25509,2
35142,2
33692,2
35160,2
40942,2
29077,2
44545,2
44451,2
32536,2
11884,2
31882,2
11813,2
36903,2
48573,2
20677,2
30180,2
25431,2
4723,2
30477,2
3632,2
24787,2
5497,2
32576,2
45848,2
46887,2
30719,2
16906,2
67,2
28218,2
5745,2
29113,2
13877,2
43457,2
37958,2
22266,2
9625,2
23094,2
10317,2
48042,2
21339,2
26733,2
14632,2
30142,2
34327,2
32437,2
25174,2
25267,2
28124,2
23951,2
44315,2
8187,2
23078,2
47323,2
34208,2
9503,2
32876,2
46498,2
6576,2
42037,2
11479,2
17781,2
6260,2
25506,2
37761,2
26354,2
21595,2
23395,2
4355,2
7224,2
38529,2
10623,2
47971,2
33082,2
27184,2
3343,2
11977,2
6580,2
44280,2
45994,2
44032,2
3712,2
34920,2
33988,2
33749,2
34554,2
32439,2
40743,2
3798,2
33432,2
26639,2
5034,2
46649,2
10183,2
18106,2
16724,2
36047,2
16515,2
36455,2
48598,2
19059,2
28006,2
29421,2
34118,2
37151,2
7377,2
4386,2
26502,2
1930,2
27404,2
24651,2
44358,2
9476,2
19194,2
11255,2
8840,2
45075,2
29206,2
5125,2
20564,2
35097,2
26268,2
22798,2
15455,2
46893,2
27454,2
15568,2
43502,2
48185,2
1725,2
28527,2
43233,2
43516,2
7920,2
1944,2
7833,2
39101,2
41877,2
637,2
33464,2
21990,2
28847,2
28415,2
1877,2
48076,2
3458,2
29913,2
45316,2
32418,2
6202,2
13123,2
27359,2
40758,2
2827,2
2985,2
7562,2
20571,2
21231,2
39853,2
2164,2
12199,2
22450,2
8786,2
5196,2
36281,2
29438,2
9411,2
23815,2
762,2
18815,2
35348,2
38153,2
38515,2
44433,2
28050,2
16970,2
31126,2
23205,2
16900,2
46906,2
14117,2
30446,2
44284,2
44000,2
13862,2
6291,2
5389,2
43400,2
33157,2
23682,2
11840,2
26382,2
40226,2
20971,2
4014,2
27467,2
423,2
32614,2
17557,2
29272,2
14631,2
13935,2
1532,2
2816,2
24603,2
28952,2
45996,2
4359,2
24731,2
22696,2
21052,2
33915,2
26893,2
47248,2
44243,2
45903,2
41865,2
22279,2
19927,2
6469,2
17982,2
44892,2
16097,2
38039,2
7371,2
13369,2
8822,2
28640,2
27577,2
48099,2
12066,2
2546,2
36706,2
45306,2
11235,2
15305,2
13425,2
9602,2
32921,2
13177,2
4575,2
28803,2
39352,2
16304,2
10905,2
4829,2
36379,2
10966,2
29944,2
47460,2
19246,2
35369,2
1882,2
46767,2
22382,2
31074,2
31046,2
3229,2
4487,2
5422,2
47183,2
39749,2
33679,2
16566,2
10680,2
25687,2
19591,2
5723,2
29573,2
43956,2
33183,2
45642,2
1855,2
7699,2
36897,2
34769,2
31201,2
6686,2
33758,2
45850,2
45354,2
9633,2
39325,2
10089,2
31785,2
31531,2
38629,2
37855,2
40309,2
11913,2
41705,2
32968,2
32805,2
14119,2
13383,2
25641,2
21222,2
8247,2
20656,2
8750,2
37421,2
22145,2
40553,2
10642,2
34932,2
24997,2
45749,2
35697,2
38352,2
40907,2
44294,2
31516,2
28401,2
34889,2
197,2
33209,2
47513,2
20651,2
45195,2
42184,2
8672,2
17352,2
33479,2
7076,2
45721,2
18958,2
8814,2
13660,2
31232,2
10889,2
17271,2
34259,2
35639,2
2320,2
9992,2
23305,2
36881,2
9557,2
5132,2
34448,2
34344,2
32347,2
7141,2
10541,2
15431,2
45538,2
5356,2
40799,2
38702,2
991,2
24811,2
44384,2
8381,2
38732,2
12452,2
13774,2
18176,2
3844,2
18712,2
16227,2
32600,2
34002,2
26927,2
22282,2
1664,2
23948,2
20996,2
47854,2
35122,2
12625,2
32850,2
21685,2
23021,2
17444,2
36063,2
21868,2
39294,2
4433,2
40129,2
5094,2
29559,2
18785,2
18801,2
3519,2
1760,2
37445,2
25454,2
1593,2
272,2
11333,2
8536,2
31216,2
10898,2
1636,2
17924,2
24420,2
36911,2
28032,2
28277,2
9842,2
30369,2
41414,2
3885,2
19060,2
9636,2
12693,2
29959,2
26631,2
20064,2
31433,2
2564,2
35198,2
6299,2
45344,2
43513,2
14966,2
22339,2
3642,2
37755,2
4334,2
39579,2
32213,2
36218,2
15868,2
36848,2
25426,2
28270,2
20513,2
45304,2
46824,2
717,2
33434,2
2323,2
9843,2
9632,2
24383,2
46839,2
1369,2
16360,2
43261,2
47926,2
21610,2
33508,2
19140,2
15667,2
21088,2
1493,2
37887,2
15724,2
16195,2
2977,2
40024,2
19469,2
33925,2
45667,2
3973,2
2300,2
8361,2
22287,2
11746,2
29182,2
48196,2
20178,2
15595,2
16117,2
4420,2
9982,2
22499,2
11019,2
33950,2
10047,2
47166,2
13169,2
46850,2
40990,2
23144,2
37612,2
22766,2
27284,2
7113,2
6796,2
47046,2
25383,2
2289,2
47231,2
29669,2
2408,2
29207,2
20693,2
12568,2
40321,2
30463,2
3175,2
38716,2
25375,2
27382,2
34824,2
19280,2
30397,2
39840,2
17158,2
21281,2
22572,2
14355,2
7859,2
38493,2
32893,2
44287,2
33059,2
39380,2
25153,2
34271,2
13793,2
43881,2
30102,2
16503,2
34875,2
33575,2
18795,2
11112,2
36607,2
41772,2
15628,2
48122,2
2248,2
23489,2
4711,2
36537,2
2129,2
41247,2
39529,2
37344,2
35103,2
13867,2
37524,2
1786,2
13196,2
1522,2
16393,2
4535,2
15174,2
2806,2
8102,2
28321,2
47877,2
31394,2
26811,2
1993,2
1809,2
11700,2
1960,2
22538,2
886,2
8662,2
34965,2
35865,2
18568,2
45990,2
28891,2
48473,2
4025,2
16054,2
24735,2
16748,2
1703,2
41914,2
42019,2
21385,2
14078,2
28241,2
8579,2
9347,2
28960,2
2240,2
505,2
3199,2
581,2
4367,2
38420,2
19019,2
34939,2
28502,2
37614,2
14922,2
21936,2
2920,2
42057,2
22039,2
43463,2
1575,2
44616,2
34938,2
15177,2
24567,2
25780,2
36194,2
5720,2
26245,2
754,2
10376,2
36279,2
20909,2
29904,2
41907,2
42611,2
48481,2
13195,2
46417,2
47984,2
26391,2
18139,2
20912,2
18296,2
27206,2
487,2
9733,2
37276,2
16063,2
44605,2
4591,2
8040,2
17368,2
9583,2
17941,2
6461,2
28625,2
32491,2
33745,2
18072,2
19606,2
1463,2
18647,2
2755,2
41706,2
25249,2
22217,2
30991,2
45376,2
13543,2
9444,2
20525,2
25549,2
48186,2
34822,2
35722,2
37608,2
27278,2
35030,2
22583,2
47679,2
26989,2
1766,2
31330,2
8372,2
4236,2
15796,2
36979,2
40763,2
1145,2
28574,2
26270,2
17859,2
19255,2
32518,2
42042,2
25399,2
26510,2
15414,2
35947,2
3085,2
23550,2
1859,2
21557,2
32345,2
17361,2
32899,2
38204,2
38953,2
33765,2
7143,2
22164,2
17070,2
34328,2
6279,2
35454,2
17670,2
42277,2
27572,2
36778,2
39961,2
8485,2
26241,2
40806,2
14600,2
32738,2
10478,2
40958,2
26511,2
48025,2
42667,2
29468,2
44835,2
11444,2
24314,2
16163,2
23377,2
35964,2
9685,2
21365,2
21355,2
1073,2
20982,2
2636,2
6989,2
20582,2
47099,2
39838,2
40215,2
34302,2
42809,2
20777,2
47036,2
26971,2
7,2
39432,2
46183,2
36983,2
42786,2
25048,2
34582,2
43158,2
32678,2
186,2
25872,2
4392,2
10587,2
35264,2
8886,2
386,2
24195,2
2976,2
9512,2
44631,2
34539,2
12995,2
22001,2
32230,2
20809,2
11083,2
26864,2
25200,2
37193,2
19751,2
7161,2
11379,2
20964,2
27318,2
40513,2
40898,2
11295,2
22156,2
5910,2
26679,2
39279,2
32712,2
10306,2
19008,2
44629,2
47497,2
47611,2
32009,2
45703,2
14516,2
6393,2
20367,2
42080,2
21840,2
5379,2
9184,2
38129,2
7569,2
18942,2
21709,2
46166,2
5255,2
34972,2
33152,2
5316,2
15205,2
33812,2
20555,2
20180,2
34003,2
46999,2
34910,2
29067,2
18027,2
17297,2
29117,2
14943,2
26239,2
548,2
865,2
44991,2
39661,2
17337,2
25206,2
32684,2
30853,2
720,2
5184,2
47152,2
22514,2
32816,2
14203,2
22647,2
16871,2
429,2
16499,2
45750,2
11095,2
28902,2
5462,2
8255,2
31337,2
21011,2
30339,2
42646,2
13590,2
33801,2
690,2
25993,2
44956,2
23657,2
42130,2
24514,2
21284,2
26983,2
651,2
1964,2
28158,2
759,2
4061,2
2899,2
2621,2
479,2
43579,2
13718,2
40801,2
21596,2
23019,2
9183,2
13748,2
96,2
39260,2
13562,2
26580,2
47040,2
20598,2
8850,2
31893,2
20231,2
43759,2
32467,2
45284,2
30270,2
21806,2
25216,2
24206,2
22336,2
11576,2
5530,2
4703,2
5838,2
28742,2
44727,2
19424,2
11297,2
20267,2
37517,2
3618,2
22864,2
16449,2
11663,2
28534,2
43708,2
33267,2
16189,2
21691,2
32061,2
8072,2
27988,2
24744,2
46658,2
20046,2
1946,2
46073,2
27974,2
29094,2
32447,2
28180,2
27518,2
28456,2
9178,2
1232,2
1718,2
26394,2
44691,2
21984,2
24992,2
33181,2
11315,2
27549,2
36216,2
48179,2
35664,2
31396,2
38165,2
12969,2
23066,2
47574,2
14702,2
43260,2
42808,2
22888,2
46369,2
6317,2
46363,2
4205,2
11874,2
48637,2
5244,2
47664,2
32069,2
37646,2
7196,2
1036,2
35637,2
9016,2
21439,2
27796,2
27588,2
37567,2
42998,2
22712,2
8223,2
6496,2
42111,2
39997,2
30506,2
11191,2
11590,2
48261,2
6746,2
1518,2
15208,2
27447,2
35291,2
43289,2
14104,2
15545,2
19731,2
33222,2
21516,2
43027,2
9684,2
28437,2
18202,2
23798,2
6559,2
43700,2
46704,2
19968,2
35260,2
17030,2
14220,2
32142,2
1917,2
44607,2
43428,2
11137,2
16337,2
36793,2
2707,2
10458,2
21860,2
22054,2
31556,2
45496,2
17429,2
31975,2
11412,2
12627,2
6986,2
9945,2
44576,2
23433,2
11531,2
11216,2
19923,2
8489,2
28737,2
26361,2
38587,2
187,2
30920,2
3446,2
35875,2
23833,2
17965,2
36204,2
47224,2
28016,2
3381,2
5090,2
27785,2
19988,2
40151,2
39818,2
13736,2
37200,2
16699,2
28059,2
45978,2
6048,2
39448,2
29424,2
10301,2
16294,2
5221,2
14254,2
9384,2
44628,2
23393,2
32016,2
44245,2
38583,2
42559,2
42194,2
43580,2
28333,2
43645,2
28470,2
23942,2
17260,2
10163,2
20559,2
8081,2
13081,2
26832,2
36786,2
28210,2
16404,2
11668,2
40160,2
17574,2
11947,2
6463,2
30012,2
41272,2
12646,2
45840,2
22342,2
2401,2
46176,2
1805,2
12863,2
7275,2
6309,2
1539,2
17090,2
38435,2
27926,2
18952,2
6348,2
14712,2
43715,2
40468,2
32376,2
41965,2
2257,2
3136,2
43417,2
14153,2
37292,2
16950,2
32034,2
34734,2
12157,2
26917,2
13982,2
46357,2
48057,2
4760,2
6046,2
44807,2
11718,2
37913,2
17037,2
6038,2
38323,2
44711,2
13827,2
32041,2
17816,2
17515,2
35978,2
32406,2
9651,2
12679,2
17011,2
433,2
9674,2
34312,2
18353,2
18002,2
39185,2
541,2
37591,2
1135,2
13267,2
44246,2
45070,2
40114,2
29601,2
4971,2
6276,2
7253,2
18441,2
12092,2
26521,2
30225,2
36197,2
33729,2
48543,2
32182,2
3065,2
21955,2
14568,2
37069,2
24138,2
18549,2
45963,2
43630,2
4101,2
19144,2
4589,2
26909,2
27320,2
23907,2
5891,2
46597,2
27591,2
6144,2
7544,2
8243,2
23970,2
28019,2
34917,2
19118,2
5795,2
11289,2
27231,2
40282,2
28087,2
5638,2
38917,2
14527,2
12230,2
4848,2
23091,2
33423,2
34834,2
21614,2
10393,2
5116,2
4339,2
43053,2
24654,2
20629,2
24706,2
13468,2
29923,2
48445,2
34890,2
26699,2
46791,2
32007,2
39793,2
23199,2
45485,2
19451,2
23939,2
18442,2
10957,2
19570,2
36260,2
41081,2
10130,2
11775,2
44327,2
17180,2
22803,2
21699,2
44495,2
10286,2
30967,2
27859,2
952,2
19563,2
36717,2
31732,2
19680,2
5742,2
8487,2
20515,2
42818,2
45640,2
25970,2
43006,2
30366,2
45871,2
18908,2
41407,2
24209,2
43225,2
39327,2
12032,2
9344,2
794,2
30165,2
672,2
33016,2
46371,2
33298,2
40776,2
31994,2
24121,2
7193,2
39588,2
9488,2
7595,2
45383,2
18590,2
33760,2
30791,2
45690,2
26078,2
46748,2
35109,2
27719,2
14628,2
42516,2
5434,2
599,2
18751,2
29084,2
4408,2
14331,2
27778,2
43820,2
1790,2
31680,2
13792,2
28075,2
45377,2
22866,2
28612,2
40654,2
42363,2
48466,2
40326,2
6460,2
37042,2
48651,2
46149,2
41298,2
3396,2
28529,2
3236,2
36536,2
40103,2
47856,2
5299,2
23658,2
27277,2
23329,2
40644,2
7951,2
46952,2
13287,2
17421,2
29848,2
24105,2
33735,2
23069,2
20700,2
47909,2
3088,2
35485,2
47829,2
9240,2
25224,2
25444,2
18098,2
4405,2
27921,2
42342,2
13308,2
24975,2
7204,2
16282,2
32246,2
19317,2
48547,2
18392,2
15479,2
2909,2
7606,2
31028,2
3443,2
2082,2
38796,2
12042,2
17728,2
1080,2
3116,2
7548,2
7082,2
3656,2
30725,2
36447,2
36029,2
28311,2
38717,2
45148,2
7473,2
39490,2
964,2
14352,2
1330,2
5641,2
37356,2
10138,2
28670,2
6551,2
2101,2
9194,2
23143,2
46642,2
35989,2
3557,2
31658,2
8707,2
3195,2
7883,2
38640,2
3332,2
47685,2
6308,2
8877,2
26025,2
13036,2
45691,2
29329,2
16671,2
23671,2
43197,2
17866,2
26608,2
32030,2
8160,2
18430,2
4755,2
47863,2
19934,2
48169,2
29758,2
4614,2
42997,2
37183,2
16444,2
42608,2
43877,2
45575,2
36125,2
11012,2
11250,2
26886,2
33954,2
18351,2
25976,2
14125,2
14833,2
17946,2
28217,2
15094,2
22990,2
15939,2
8513,2
26066,2
19684,2
16445,2
40766,2
40760,2
14229,2
16580,2
33093,2
15344,2
22671,2
14175,2
833,2
34306,2
47533,2
15742,2
43648,2
3141,2
12488,2
41783,2
24432,2
46262,2
7928,2
26980,2
44083,2
47084,2
36751,2
33939,2
23849,2
1506,2
33375,2
44789,2
3305,2
9607,2
17257,2
2704,2
42011,2
45469,2
21322,2
37310,2
39389,2
26498,2
24311,2
37155,2
40856,2
25903,2
10032,2
3968,2
7703,2
34555,2
8810,2
35711,2
5721,2
43806,2
39086,2
30291,2
20970,2
9475,2
26128,2
30260,2
37008,2
21114,2
26447,2
24623,2
30441,2
7229,2
25227,2
20536,2
1361,2
1237,2
26088,2
47778,2
38643,2
12717,2
44788,2
16055,2
11464,2
45569,2
29228,2
39895,2
23464,2
33835,2
24006,2
2829,2
14678,2
16120,2
37324,2
47482,2
1827,2
16212,2
9221,2
25515,2
10184,2
35367,2
27506,2
3515,2
46066,2
1949,2
16141,2
17105,2
617,2
45982,2
45373,2
21267,2
25739,2
44931,2
28411,2
19729,2
42356,2
20994,2
28533,2
44007,2
24017,2
48151,2
37022,2
3598,2
43341,2
47472,2
24644,2
46719,2
8995,2
14686,2
40966,2
9234,2
46116,2
989,2
46341,2
17283,2
35334,2
31336,2
36972,2
32250,2
945,2
36545,2
42541,2
44481,2
15917,2
23284,2
45126,2
47061,2
12140,2
3099,2
24116,2
27163,2
44654,2
3774,2
38000,2
23344,2
28677,2
16305,2
1334,2
35206,2
900,2
13717,2
5235,2
6674,2
9470,2
19046,2
27353,2
31139,2
18372,2
11719,2
37531,2
22916,2
17685,2
38003,2
34125,2
48576,2
45245,2
17564,2
10194,2
16374,2
31682,2
11669,2
3945,2
32000,2
11046,2
47526,2
3730,2
39170,2
39666,2
39948,2
19171,2
41300,2
15147,2
4229,2
27450,2
18144,2
18125,2
43008,2
45552,2
1202,2
3727,2
7042,2
12174,2
3514,2
9198,2
11578,2
23857,2
15649,2
7767,2
5529,2
6682,2
47637,2
48438,2
17021,2
38927,2
5144,2
43558,2
3576,2
32981,2
43894,2
29741,2
8769,2
48584,2
21112,2
41549,2
38779,2
2703,2
37791,2
27238,2
28923,2
44830,2
28753,2
42175,2
6919,2
33268,2
3096,2
36200,2
24110,2
47920,2
1617,2
46155,2
38054,2
17108,2
32847,2
19499,2
30992,2
3840,2
16782,2
10486,2
44556,2
42487,2
2050,2
44916,2
11301,2
41595,2
8551,2
993,2
37851,2
43401,2
32114,2
11980,2
30619,2
35080,2
20581,2
29606,2
26688,2
16342,2
28106,2
11610,2
11044,2
8869,2
44665,2
18280,2
38203,2
41545,2
24892,2
11767,2
29833,2
16792,2
26568,2
33270,2
21947,2
34214,2
5179,2
27487,2
13573,2
3418,2
4828,2
15651,2
24675,2
45470,2
42983,2
46402,2
43404,2
31089,2
7720,2
36850,2
8375,2
18934,2
18464,2
31865,2
41045,2
33023,2
35860,2
27698,2
9007,2
43215,2
23266,2
25880,2
2617,2
35650,2
17398,2
35911,2
13713,2
19328,2
15128,2
31219,2
26454,2
5202,2
24476,2
40847,2
38199,2
37917,2
31030,2
38518,2
36395,2
20447,2
34445,2
9069,2
36762,2
13742,2
28196,2
12997,2
4445,2
27060,2
41913,2
619,2
29308,2
47443,2
2735,2
19192,2
7462,2
48548,2
34366,2
650,2
14218,2
39264,2
7911,2
28200,2
38511,2
29940,2
34071,2
20420,2
24479,2
21748,2
35337,2
47640,2
7107,2
18909,2
16628,2
14506,2
44445,2
48048,2
2031,2
41566,2
8912,2
26264,2
9296,2
6166,2
27280,2
38787,2
13134,2
39612,2
40723,2
15395,2
31888,2
1147,2
45424,2
6194,2
41220,2
27006,2
39200,2
9928,2
33933,2
3215,2
22691,2
35137,2
26353,2
40593,2
34357,2
23177,2
34293,2
41095,2
20411,2
22260,2
35013,2
16052,2
38825,2
12171,2
47838,2
10504,2
37053,2
4023,2
42193,2
38899,2
28616,2
45320,2
25123,2
1274,2
37007,2
46206,2
44200,2
5871,2
12909,2
39347,2
1815,2
37147,2
10570,2
35480,2
33907,2
41153,2
6123,2
15622,2
15322,2
16335,2
3275,2
32165,2
47398,2
41385,2
47433,2
7812,2
9410,2
15831,2
17448,2
22797,2
42382,2
38558,2
37019,2
46539,2
14462,2
19173,2
23589,2
6878,2
37924,2
29101,2
18023,2
48006,2
19384,2
40229,2
30788,2
20906,2
22810,2
24024,2
48469,2
28089,2
30500,2
44962,2
4300,2
9936,2
28225,2
15822,2
45852,2
15064,2
33842,2
2404,2
33302,2
47383,2
33784,2
13198,2
11492,2
26364,2
3244,2
3715,2
18205,2
37015,2
44305,2
42267,2
16405,2
24944,2
5948,2
43321,2
13165,2
1818,2
4366,2
14780,2
37194,2
12372,2
40153,2
32881,2
22705,2
27342,2
34879,2
4910,2
8296,2
1376,2
37816,2
6933,2
48349,2
41061,2
16293,2
38977,2
14674,2
30842,2
47057,2
15014,2
23005,2
30110,2
41197,2
37483,2
46517,2
44426,2
31368,2
5589,2
15365,2
47999,2
5345,2
21443,2
44419,2
3888,2
17316,2
28953,2
7921,2
27689,2
38137,2
40959,2
437,2
44493,2
47187,2
3190,2
43961,2
5978,2
32313,2
23573,2
44318,2
18010,2
15027,2
25178,2
19832,2
7435,2
18118,2
30946,2
455,2
35551,2
26275,2
37309,2
33534,2
13874,2
39386,2
42817,2
30661,2
32682,2
29630,2
41561,2
38015,2
4176,2
43407,2
42285,2
9225,2
28288,2
45127,2
46095,2
48275,2
9979,2
35759,2
40652,2
10245,2
35999,2
1829,2
27112,2
24489,2
48367,2
34437,2
33274,2
21607,2
3832,2
16158,2
2830,2
7296,2
48203,2
35153,2
11375,2
4313,2
38951,2
14582,2
7854,2
32387,2
35549,2
20387,2
29555,2
14783,2
5883,2
33694,2
19576,2
25434,2
41037,2
2895,2
540,2
30210,2
13584,2
36214,2
18648,2
25318,2
40258,2
31951,2
11699,2
1448,2
44393,2
2683,2
17828,2
40053,2
32151,2
46244,2
46374,2
30488,2
24918,2
9758,2
38222,2
26883,2
21198,2
13431,2
19068,2
44277,2
16595,2
31472,2
41620,2
3955,2
20436,2
16027,2
16691,2
17566,2
44053,2
35399,2
35580,2
30581,2
47217,2
38954,2
22979,2
9873,2
19159,2
32579,2
4792,2
37331,2
11737,2
35904,2
47786,2
31022,2
43949,2
36362,2
26165,2
3540,2
481,2
7560,2
9740,2
21924,2
19268,2
3920,2
31749,2
22429,2
20444,2
14882,2
6620,2
26801,2
18505,2
47827,2
44298,2
32423,2
9745,2
42034,2
47789,2
13992,2
1824,2
1912,2
10098,2
8217,2
44161,2
39886,2
34912,2
38287,2
2095,2
44831,2
28526,2
17069,2
27960,2
25211,2
34908,2
48108,2
39146,2
9944,2
21295,2
648,2
24914,2
1426,2
38439,2
5612,2
13076,2
3040,2
11167,2
10451,2
44073,2
35778,2
23413,2
34955,2
42599,2
17582,2
39649,2
26023,2
35365,2
20708,2
502,2
17394,2
11153,2
15912,2
44686,2
27267,2
27457,2
19201,2
11730,2
4136,2
47280,2
40162,2
7188,2
3709,2
21765,2
14239,2
2324,2
31923,2
41926,2
31380,2
47616,2
24128,2
42568,2
46695,2
34779,2
44555,2
3404,2
14244,2
9553,2
45885,2
37066,2
21908,2
36666,2
40748,2
36155,2
6409,2
30933,2
38263,2
23607,2
25303,2
22605,2
13161,2
19021,2
18214,2
1383,2
42631,2
32037,2
33870,2
32494,2
17354,2
32352,2
31674,2
22608,2
48452,2
39600,2
28519,2
41284,2
37817,2
11388,2
43240,2
40388,2
26638,2
32962,2
4785,2
31834,2
12030,2
35595,2
3522,2
16277,2
41546,2
34772,2
15884,2
47636,2
14447,2
31840,2
25951,2
26970,2
22535,2
20011,2
43750,2
37044,2
3206,2
44680,2
23904,2
33320,2
22894,2
14404,2
34219,2
47934,2
18536,2
48397,2
18941,2
46413,2
39410,2
34463,2
39999,2
37776,2
17846,2
47584,2
10773,2
644,2
1596,2
41066,2
31,2
10812,2
30743,2
12812,2
33169,2
5318,2
16916,2
32211,2
36505,2
13712,2
6543,2
44400,2
29600,2
47832,2
3021,2
17710,2
15508,2
36027,2
42448,2
21126,2
38073,2
13072,2
44464,2
25357,2
37440,2
11142,2
6075,2
32259,2
14770,2
41255,2
18169,2
4864,2
25270,2
37384,2
6209,2
4470,2
42202,2
3562,2
27081,2
22383,2
37631,2
7399,2
17422,2
14865,2
36105,2
11777,2
6148,2
31183,2
18724,2
38188,2
10879,2
14219,2
24646,2
47511,2
2978,2
24488,2
1366,2
5643,2
33850,2
21778,2
11254,2
47396,2
19365,2
10908,2
45097,2
16613,2
8746,2
22631,2
25751,2
31738,2
10352,2
5885,2
14718,2
42943,2
41485,2
4010,2
8288,2
21949,2
31725,2
14625,2
3684,2
6368,2
20955,2
26664,2
36048,2
36118,2
24681,2
654,2
45163,2
34381,2
47215,2
15172,2
13574,2
24252,2
25714,2
37232,2
6384,2
34439,2
31810,2
21479,2
18939,2
41979,2
20705,2
39553,2
13106,2
16389,2
36008,2
14217,2
6511,2
46190,2
47212,2
15341,2
42591,2
46741,2
47795,2
22857,2
21953,2
22597,2
27251,2
43133,2
17312,2
7693,2
36452,2
20778,2
15068,2
46131,2
23532,2
43044,2
13995,2
39126,2
697,2
39517,2
46012,2
35966,2
34860,2
1295,2
16259,2
13409,2
36080,2
44408,2
13580,2
42256,2
36950,2
20369,2
14281,2
11242,2
33207,2
47155,2
6540,2
29092,2
2784,2
34578,2
29048,2
15906,2
8436,2
48446,2
39366,2
6739,2
11871,2
29001,2
44859,2
31916,2
5322,2
2661,2
39891,2
45028,2
47243,2
24152,2
34944,2
